variant,step,fact_id,condition,layer,flipped,first_flip_layer
step_00050,50,cf_18347,latent,6,False,
step_00050,50,cf_18347,latent,7,False,
step_00050,50,cf_18347,latent,8,False,
step_00050,50,cf_18347,latent,9,False,
step_00050,50,cf_18347,latent,10,True,
step_00050,50,cf_18347,latent,11,True,
step_00050,50,cf_18347,latent,12,True,
step_00050,50,cf_18347,latent,13,True,
step_00050,50,cf_18347,latent,14,True,
step_00050,50,cf_18347,latent,15,True,
step_00050,50,cf_18347,latent,16,True,
step_00050,50,cf_18347,latent,17,True,
step_00050,50,cf_18347,latent,18,True,
step_00050,50,cf_18347,latent,19,True,
step_00050,50,cf_18347,latent,20,True,
step_00050,50,cf_18347,latent,21,True,
step_00050,50,cf_18347,latent,22,True,
step_00050,50,cf_18347,latent,23,True,
step_00050,50,cf_18347,latent,24,True,
step_00050,50,cf_18347,latent,-1,True,10.0
step_00050,50,cf_18477,latent,0,False,
step_00050,50,cf_18477,latent,1,False,
step_00050,50,cf_18477,latent,2,False,
step_00050,50,cf_18477,latent,3,False,
step_00050,50,cf_18477,latent,4,False,
step_00050,50,cf_18477,latent,5,True,
step_00050,50,cf_18477,latent,6,True,
step_00050,50,cf_18477,latent,7,True,
step_00050,50,cf_18477,latent,8,True,
step_00050,50,cf_18477,latent,9,True,
step_00050,50,cf_18477,latent,10,True,
step_00050,50,cf_18477,latent,11,True,
step_00050,50,cf_18477,latent,12,True,
step_00050,50,cf_18477,latent,13,True,
step_00050,50,cf_18477,latent,14,True,
step_00050,50,cf_18477,latent,15,True,
step_00050,50,cf_18477,latent,16,True,
step_00050,50,cf_18477,latent,17,True,
step_00050,50,cf_18477,latent,18,True,
step_00050,50,cf_18477,latent,19,True,
step_00050,50,cf_18477,latent,20,True,
step_00050,50,cf_18477,latent,21,True,
step_00050,50,cf_18477,latent,22,True,
step_00050,50,cf_18477,latent,23,True,
step_00050,50,cf_18477,latent,24,True,
step_00050,50,cf_18477,latent,-1,True,5.0
step_00050,50,cf_11238,latent,0,False,
step_00050,50,cf_11238,latent,1,False,
step_00050,50,cf_11238,latent,2,False,
step_00050,50,cf_11238,latent,3,False,
step_00050,50,cf_11238,latent,4,False,
step_00050,50,cf_11238,latent,5,False,
step_00050,50,cf_11238,latent,6,False,
step_00050,50,cf_11238,latent,7,False,
step_00050,50,cf_11238,latent,8,False,
step_00050,50,cf_11238,latent,9,False,
step_00050,50,cf_11238,latent,10,False,
step_00050,50,cf_11238,latent,11,False,
step_00050,50,cf_11238,latent,12,False,
step_00050,50,cf_11238,latent,13,False,
step_00050,50,cf_11238,latent,14,True,
step_00050,50,cf_11238,latent,15,True,
step_00050,50,cf_11238,latent,16,True,
step_00050,50,cf_11238,latent,17,True,
step_00050,50,cf_11238,latent,18,True,
step_00050,50,cf_11238,latent,19,True,
step_00050,50,cf_11238,latent,20,True,
step_00050,50,cf_11238,latent,21,True,
step_00050,50,cf_11238,latent,22,True,
step_00050,50,cf_11238,latent,23,True,
step_00050,50,cf_11238,latent,24,True,
step_00050,50,cf_11238,latent,-1,True,14.0
step_00050,50,cf_18781,latent,0,False,
step_00050,50,cf_18781,latent,1,False,
step_00050,50,cf_18781,latent,2,False,
step_00050,50,cf_18781,latent,3,False,
step_00050,50,cf_18781,latent,4,False,
step_00050,50,cf_18781,latent,5,False,
step_00050,50,cf_18781,latent,6,False,
step_00050,50,cf_18781,latent,7,False,
step_00050,50,cf_18781,latent,8,False,
step_00050,50,cf_18781,latent,9,False,
step_00050,50,cf_18781,latent,10,False,
step_00050,50,cf_18781,latent,11,False,
step_00050,50,cf_18781,latent,12,False,
step_00050,50,cf_18781,latent,13,False,
step_00050,50,cf_18781,latent,14,False,
step_00050,50,cf_18781,latent,15,False,
step_00050,50,cf_18781,latent,16,False,
step_00050,50,cf_18781,latent,17,False,
step_00050,50,cf_18781,latent,18,True,
step_00050,50,cf_18781,latent,19,True,
step_00050,50,cf_18781,latent,20,True,
step_00050,50,cf_18781,latent,21,True,
step_00050,50,cf_18781,latent,22,True,
step_00050,50,cf_18781,latent,23,True,
step_00050,50,cf_18781,latent,24,True,
step_00050,50,cf_18781,latent,-1,True,18.0
step_00050,50,cf_8736,latent,0,False,
step_00050,50,cf_8736,latent,1,False,
step_00050,50,cf_8736,latent,2,False,
step_00050,50,cf_8736,latent,3,False,
step_00050,50,cf_8736,latent,4,False,
step_00050,50,cf_8736,latent,5,False,
step_00050,50,cf_8736,latent,6,False,
step_00050,50,cf_8736,latent,7,False,
step_00050,50,cf_8736,latent,8,False,
step_00050,50,cf_8736,latent,9,False,
step_00050,50,cf_8736,latent,10,False,
step_00050,50,cf_8736,latent,11,False,
step_00050,50,cf_8736,latent,12,False,
step_00050,50,cf_8736,latent,13,False,
step_00050,50,cf_8736,latent,14,False,
step_00050,50,cf_8736,latent,15,False,
step_00050,50,cf_8736,latent,16,True,
step_00050,50,cf_8736,latent,17,True,
step_00050,50,cf_8736,latent,18,True,
step_00050,50,cf_8736,latent,19,True,
step_00050,50,cf_8736,latent,20,True,
step_00050,50,cf_8736,latent,21,True,
step_00050,50,cf_8736,latent,22,True,
step_00050,50,cf_8736,latent,23,True,
step_00050,50,cf_8736,latent,24,True,
step_00050,50,cf_8736,latent,-1,True,16.0
step_00050,50,cf_8490,latent,0,False,
step_00050,50,cf_8490,latent,1,False,
step_00050,50,cf_8490,latent,2,False,
step_00050,50,cf_8490,latent,3,False,
step_00050,50,cf_8490,latent,4,False,
step_00050,50,cf_8490,latent,5,False,
step_00050,50,cf_8490,latent,6,True,
step_00050,50,cf_8490,latent,7,True,
step_00050,50,cf_8490,latent,8,True,
step_00050,50,cf_8490,latent,9,True,
step_00050,50,cf_8490,latent,10,True,
step_00050,50,cf_8490,latent,11,True,
step_00050,50,cf_8490,latent,12,True,
step_00050,50,cf_8490,latent,13,True,
step_00050,50,cf_8490,latent,14,True,
step_00050,50,cf_8490,latent,15,True,
step_00050,50,cf_8490,latent,16,True,
step_00050,50,cf_8490,latent,17,True,
step_00050,50,cf_8490,latent,18,True,
step_00050,50,cf_8490,latent,19,True,
step_00050,50,cf_8490,latent,20,True,
step_00050,50,cf_8490,latent,21,True,
step_00050,50,cf_8490,latent,22,True,
step_00050,50,cf_8490,latent,23,True,
step_00050,50,cf_8490,latent,24,True,
step_00050,50,cf_8490,latent,-1,True,6.0
step_00050,50,cf_7678,latent,0,False,
step_00050,50,cf_7678,latent,1,False,
step_00050,50,cf_7678,latent,2,False,
step_00050,50,cf_7678,latent,3,False,
step_00050,50,cf_7678,latent,4,False,
step_00050,50,cf_7678,latent,5,False,
step_00050,50,cf_7678,latent,6,False,
step_00050,50,cf_7678,latent,7,False,
step_00050,50,cf_7678,latent,8,False,
step_00050,50,cf_7678,latent,9,False,
step_00050,50,cf_7678,latent,10,False,
step_00050,50,cf_7678,latent,11,False,
step_00050,50,cf_7678,latent,12,False,
step_00050,50,cf_7678,latent,13,False,
step_00050,50,cf_7678,latent,14,True,
step_00050,50,cf_7678,latent,15,True,
step_00050,50,cf_7678,latent,16,True,
step_00050,50,cf_7678,latent,17,True,
step_00050,50,cf_7678,latent,18,True,
step_00050,50,cf_7678,latent,19,True,
step_00050,50,cf_7678,latent,20,True,
step_00050,50,cf_7678,latent,21,True,
step_00050,50,cf_7678,latent,22,True,
step_00050,50,cf_7678,latent,23,True,
step_00050,50,cf_7678,latent,24,True,
step_00050,50,cf_7678,latent,-1,True,14.0
step_00050,50,cf_13575,latent,0,False,
step_00050,50,cf_13575,latent,1,False,
step_00050,50,cf_13575,latent,2,False,
step_00050,50,cf_13575,latent,3,False,
step_00050,50,cf_13575,latent,4,False,
step_00050,50,cf_13575,latent,5,False,
step_00050,50,cf_13575,latent,6,False,
step_00050,50,cf_13575,latent,7,False,
step_00050,50,cf_13575,latent,8,False,
step_00050,50,cf_13575,latent,9,False,
step_00050,50,cf_13575,latent,10,False,
step_00050,50,cf_13575,latent,11,False,
step_00050,50,cf_13575,latent,12,False,
step_00050,50,cf_13575,latent,13,False,
step_00050,50,cf_13575,latent,14,False,
step_00050,50,cf_13575,latent,15,False,
step_00050,50,cf_13575,latent,16,False,
step_00050,50,cf_13575,latent,17,False,
step_00050,50,cf_13575,latent,18,True,
step_00050,50,cf_13575,latent,19,True,
step_00050,50,cf_13575,latent,20,True,
step_00050,50,cf_13575,latent,21,True,
step_00050,50,cf_13575,latent,22,True,
step_00050,50,cf_13575,latent,23,True,
step_00050,50,cf_13575,latent,24,True,
step_00050,50,cf_13575,latent,-1,True,18.0
step_00050,50,cf_12110,latent,0,False,
step_00050,50,cf_12110,latent,1,False,
step_00050,50,cf_12110,latent,2,False,
step_00050,50,cf_12110,latent,3,False,
step_00050,50,cf_12110,latent,4,False,
step_00050,50,cf_12110,latent,5,False,
step_00050,50,cf_12110,latent,6,False,
step_00050,50,cf_12110,latent,7,False,
step_00050,50,cf_12110,latent,8,False,
step_00050,50,cf_12110,latent,9,False,
step_00050,50,cf_12110,latent,10,False,
step_00050,50,cf_12110,latent,11,False,
step_00050,50,cf_12110,latent,12,False,
step_00050,50,cf_12110,latent,13,False,
step_00050,50,cf_12110,latent,14,False,
step_00050,50,cf_12110,latent,15,False,
step_00050,50,cf_12110,latent,16,True,
step_00050,50,cf_12110,latent,17,True,
step_00050,50,cf_12110,latent,18,True,
step_00050,50,cf_12110,latent,19,True,
step_00050,50,cf_12110,latent,20,True,
step_00050,50,cf_12110,latent,21,True,
step_00050,50,cf_12110,latent,22,True,
step_00050,50,cf_12110,latent,23,True,
step_00050,50,cf_12110,latent,24,True,
step_00050,50,cf_12110,latent,-1,True,16.0
step_00050,50,cf_18462,latent,0,False,
step_00050,50,cf_18462,latent,1,False,
step_00050,50,cf_18462,latent,2,False,
step_00050,50,cf_18462,latent,3,False,
step_00050,50,cf_18462,latent,4,False,
step_00050,50,cf_18462,latent,5,False,
step_00050,50,cf_18462,latent,6,False,
step_00050,50,cf_18462,latent,7,False,
step_00050,50,cf_18462,latent,8,False,
step_00050,50,cf_18462,latent,9,False,
step_00050,50,cf_18462,latent,10,False,
step_00050,50,cf_18462,latent,11,False,
step_00050,50,cf_18462,latent,12,False,
step_00050,50,cf_18462,latent,13,False,
step_00050,50,cf_18462,latent,14,False,
step_00050,50,cf_18462,latent,15,False,
step_00050,50,cf_18462,latent,16,False,
step_00050,50,cf_18462,latent,17,False,
step_00050,50,cf_18462,latent,18,False,
step_00050,50,cf_18462,latent,19,True,
step_00050,50,cf_18462,latent,20,True,
step_00050,50,cf_18462,latent,21,True,
step_00050,50,cf_18462,latent,22,True,
step_00050,50,cf_18462,latent,23,True,
step_00050,50,cf_18462,latent,24,True,
step_00050,50,cf_18462,latent,-1,True,19.0
step_00050,50,cf_7067,latent,0,False,
step_00050,50,cf_7067,latent,1,False,
step_00050,50,cf_7067,latent,2,False,
step_00050,50,cf_7067,latent,3,False,
step_00050,50,cf_7067,latent,4,False,
step_00050,50,cf_7067,latent,5,False,
step_00050,50,cf_7067,latent,6,False,
step_00050,50,cf_7067,latent,7,False,
step_00050,50,cf_7067,latent,8,False,
step_00050,50,cf_7067,latent,9,False,
step_00050,50,cf_7067,latent,10,False,
step_00050,50,cf_7067,latent,11,False,
step_00050,50,cf_7067,latent,12,False,
step_00050,50,cf_7067,latent,13,False,
step_00050,50,cf_7067,latent,14,False,
step_00050,50,cf_7067,latent,15,False,
step_00050,50,cf_7067,latent,16,False,
step_00050,50,cf_7067,latent,17,False,
step_00050,50,cf_7067,latent,18,False,
step_00050,50,cf_7067,latent,19,False,
step_00050,50,cf_7067,latent,20,False,
step_00050,50,cf_7067,latent,21,False,
step_00050,50,cf_7067,latent,22,False,
step_00050,50,cf_7067,latent,23,True,
step_00050,50,cf_7067,latent,24,True,
step_00050,50,cf_7067,latent,-1,True,23.0
step_00050,50,cf_9901,latent,0,False,
step_00050,50,cf_9901,latent,1,False,
step_00050,50,cf_9901,latent,2,False,
step_00050,50,cf_9901,latent,3,False,
step_00050,50,cf_9901,latent,4,False,
step_00050,50,cf_9901,latent,5,False,
step_00050,50,cf_9901,latent,6,False,
step_00050,50,cf_9901,latent,7,False,
step_00050,50,cf_9901,latent,8,False,
step_00050,50,cf_9901,latent,9,False,
step_00050,50,cf_9901,latent,10,False,
step_00050,50,cf_9901,latent,11,False,
step_00050,50,cf_9901,latent,12,False,
step_00050,50,cf_9901,latent,13,False,
step_00050,50,cf_9901,latent,14,False,
step_00050,50,cf_9901,latent,15,False,
step_00050,50,cf_9901,latent,16,False,
step_00050,50,cf_9901,latent,17,False,
step_00050,50,cf_9901,latent,18,False,
step_00050,50,cf_9901,latent,19,False,
step_00050,50,cf_9901,latent,20,False,
step_00050,50,cf_9901,latent,21,False,
step_00050,50,cf_9901,latent,22,False,
step_00050,50,cf_9901,latent,23,False,
step_00050,50,cf_9901,latent,24,False,
step_00050,50,cf_9901,latent,-1,False,
step_00050,50,cf_3027,latent,0,False,
step_00050,50,cf_3027,latent,1,False,
step_00050,50,cf_3027,latent,2,False,
step_00050,50,cf_3027,latent,3,False,
step_00050,50,cf_3027,latent,4,False,
step_00050,50,cf_3027,latent,5,False,
step_00050,50,cf_3027,latent,6,False,
step_00050,50,cf_3027,latent,7,False,
step_00050,50,cf_3027,latent,8,False,
step_00050,50,cf_3027,latent,9,False,
step_00050,50,cf_3027,latent,10,False,
step_00050,50,cf_3027,latent,11,True,
step_00050,50,cf_3027,latent,12,True,
step_00050,50,cf_3027,latent,13,True,
step_00050,50,cf_3027,latent,14,True,
step_00050,50,cf_3027,latent,15,True,
step_00050,50,cf_3027,latent,16,True,
step_00050,50,cf_3027,latent,17,True,
step_00050,50,cf_3027,latent,18,True,
step_00050,50,cf_3027,latent,19,True,
step_00050,50,cf_3027,latent,20,True,
step_00050,50,cf_3027,latent,21,True,
step_00050,50,cf_3027,latent,22,True,
step_00050,50,cf_3027,latent,23,True,
step_00050,50,cf_3027,latent,24,True,
step_00050,50,cf_3027,latent,-1,True,11.0
step_00050,50,cf_1920,latent,0,False,
step_00050,50,cf_1920,latent,1,False,
step_00050,50,cf_1920,latent,2,False,
step_00050,50,cf_1920,latent,3,False,
step_00050,50,cf_1920,latent,4,False,
step_00050,50,cf_1920,latent,5,False,
step_00050,50,cf_1920,latent,6,False,
step_00050,50,cf_1920,latent,7,False,
step_00050,50,cf_1920,latent,8,True,
step_00050,50,cf_1920,latent,9,True,
step_00050,50,cf_1920,latent,10,True,
step_00050,50,cf_1920,latent,11,True,
step_00050,50,cf_1920,latent,12,True,
step_00050,50,cf_1920,latent,13,True,
step_00050,50,cf_1920,latent,14,True,
step_00050,50,cf_1920,latent,15,True,
step_00050,50,cf_1920,latent,16,True,
step_00050,50,cf_1920,latent,17,True,
step_00050,50,cf_1920,latent,18,True,
step_00050,50,cf_1920,latent,19,True,
step_00050,50,cf_1920,latent,20,True,
step_00050,50,cf_1920,latent,21,True,
step_00050,50,cf_1920,latent,22,True,
step_00050,50,cf_1920,latent,23,True,
step_00050,50,cf_1920,latent,24,True,
step_00050,50,cf_1920,latent,-1,True,8.0
step_00050,50,cf_9595,latent,0,False,
step_00050,50,cf_9595,latent,1,False,
step_00050,50,cf_9595,latent,2,False,
step_00050,50,cf_9595,latent,3,False,
step_00050,50,cf_9595,latent,4,False,
step_00050,50,cf_9595,latent,5,False,
step_00050,50,cf_9595,latent,6,False,
step_00050,50,cf_9595,latent,7,False,
step_00050,50,cf_9595,latent,8,False,
step_00050,50,cf_9595,latent,9,False,
step_00050,50,cf_9595,latent,10,False,
step_00050,50,cf_9595,latent,11,False,
step_00050,50,cf_9595,latent,12,True,
step_00050,50,cf_9595,latent,13,True,
step_00050,50,cf_9595,latent,14,True,
step_00050,50,cf_9595,latent,15,True,
step_00050,50,cf_9595,latent,16,True,
step_00050,50,cf_9595,latent,17,True,
step_00050,50,cf_9595,latent,18,True,
step_00050,50,cf_9595,latent,19,True,
step_00050,50,cf_9595,latent,20,True,
step_00050,50,cf_9595,latent,21,True,
step_00050,50,cf_9595,latent,22,True,
step_00050,50,cf_9595,latent,23,True,
step_00050,50,cf_9595,latent,24,True,
step_00050,50,cf_9595,latent,-1,True,12.0
step_00050,50,cf_14406,latent,0,False,
step_00050,50,cf_14406,latent,1,False,
step_00050,50,cf_14406,latent,2,False,
step_00050,50,cf_14406,latent,3,False,
step_00050,50,cf_14406,latent,4,False,
step_00050,50,cf_14406,latent,5,False,
step_00050,50,cf_14406,latent,6,False,
step_00050,50,cf_14406,latent,7,False,
step_00050,50,cf_14406,latent,8,False,
step_00050,50,cf_14406,latent,9,False,
step_00050,50,cf_14406,latent,10,False,
step_00050,50,cf_14406,latent,11,False,
step_00050,50,cf_14406,latent,12,False,
step_00050,50,cf_14406,latent,13,False,
step_00050,50,cf_14406,latent,14,False,
step_00050,50,cf_14406,latent,15,False,
step_00050,50,cf_14406,latent,16,False,
step_00050,50,cf_14406,latent,17,True,
step_00050,50,cf_14406,latent,18,True,
step_00050,50,cf_14406,latent,19,True,
step_00050,50,cf_14406,latent,20,True,
step_00050,50,cf_14406,latent,21,True,
step_00050,50,cf_14406,latent,22,True,
step_00050,50,cf_14406,latent,23,True,
step_00050,50,cf_14406,latent,24,True,
step_00050,50,cf_14406,latent,-1,True,17.0
step_00050,50,cf_12740,latent,0,False,
step_00050,50,cf_12740,latent,1,False,
step_00050,50,cf_12740,latent,2,False,
step_00050,50,cf_12740,latent,3,False,
step_00050,50,cf_12740,latent,4,False,
step_00050,50,cf_12740,latent,5,False,
step_00050,50,cf_12740,latent,6,False,
step_00050,50,cf_12740,latent,7,False,
step_00050,50,cf_12740,latent,8,False,
step_00050,50,cf_12740,latent,9,False,
step_00050,50,cf_12740,latent,10,False,
step_00050,50,cf_12740,latent,11,False,
step_00050,50,cf_12740,latent,12,True,
step_00050,50,cf_12740,latent,13,True,
step_00050,50,cf_12740,latent,14,True,
step_00050,50,cf_12740,latent,15,True,
step_00050,50,cf_12740,latent,16,True,
step_00050,50,cf_12740,latent,17,True,
step_00050,50,cf_12740,latent,18,True,
step_00050,50,cf_12740,latent,19,True,
step_00050,50,cf_12740,latent,20,True,
step_00050,50,cf_12740,latent,21,True,
step_00050,50,cf_12740,latent,22,True,
step_00050,50,cf_12740,latent,23,True,
step_00050,50,cf_12740,latent,24,True,
step_00050,50,cf_12740,latent,-1,True,12.0
step_00050,50,cf_15927,latent,0,False,
step_00050,50,cf_15927,latent,1,False,
step_00050,50,cf_15927,latent,2,False,
step_00050,50,cf_15927,latent,3,False,
step_00050,50,cf_15927,latent,4,False,
step_00050,50,cf_15927,latent,5,True,
step_00050,50,cf_15927,latent,6,True,
step_00050,50,cf_15927,latent,7,True,
step_00050,50,cf_15927,latent,8,True,
step_00050,50,cf_15927,latent,9,True,
step_00050,50,cf_15927,latent,10,True,
step_00050,50,cf_15927,latent,11,True,
step_00050,50,cf_15927,latent,12,True,
step_00050,50,cf_15927,latent,13,True,
step_00050,50,cf_15927,latent,14,True,
step_00050,50,cf_15927,latent,15,True,
step_00050,50,cf_15927,latent,16,True,
step_00050,50,cf_15927,latent,17,True,
step_00050,50,cf_15927,latent,18,True,
step_00050,50,cf_15927,latent,19,True,
step_00050,50,cf_15927,latent,20,True,
step_00050,50,cf_15927,latent,21,True,
step_00050,50,cf_15927,latent,22,True,
step_00050,50,cf_15927,latent,23,True,
step_00050,50,cf_15927,latent,24,True,
step_00050,50,cf_15927,latent,-1,True,5.0
step_00050,50,cf_1707,latent,0,False,
step_00050,50,cf_1707,latent,1,False,
step_00050,50,cf_1707,latent,2,False,
step_00050,50,cf_1707,latent,3,False,
step_00050,50,cf_1707,latent,4,False,
step_00050,50,cf_1707,latent,5,False,
step_00050,50,cf_1707,latent,6,False,
step_00050,50,cf_1707,latent,7,False,
step_00050,50,cf_1707,latent,8,False,
step_00050,50,cf_1707,latent,9,False,
step_00050,50,cf_1707,latent,10,False,
step_00050,50,cf_1707,latent,11,False,
step_00050,50,cf_1707,latent,12,False,
step_00050,50,cf_1707,latent,13,False,
step_00050,50,cf_1707,latent,14,True,
step_00050,50,cf_1707,latent,15,True,
step_00050,50,cf_1707,latent,16,True,
step_00050,50,cf_1707,latent,17,True,
step_00050,50,cf_1707,latent,18,True,
step_00050,50,cf_1707,latent,19,True,
step_00050,50,cf_1707,latent,20,True,
step_00050,50,cf_1707,latent,21,True,
step_00050,50,cf_1707,latent,22,True,
step_00050,50,cf_1707,latent,23,True,
step_00050,50,cf_1707,latent,24,True,
step_00050,50,cf_1707,latent,-1,True,14.0
step_00050,50,cf_17251,latent,0,False,
step_00050,50,cf_17251,latent,1,False,
step_00050,50,cf_17251,latent,2,False,
step_00050,50,cf_17251,latent,3,False,
step_00050,50,cf_17251,latent,4,False,
step_00050,50,cf_17251,latent,5,False,
step_00050,50,cf_17251,latent,6,False,
step_00050,50,cf_17251,latent,7,False,
step_00050,50,cf_17251,latent,8,False,
step_00050,50,cf_17251,latent,9,False,
step_00050,50,cf_17251,latent,10,False,
step_00050,50,cf_17251,latent,11,False,
step_00050,50,cf_17251,latent,12,False,
step_00050,50,cf_17251,latent,13,True,
step_00050,50,cf_17251,latent,14,True,
step_00050,50,cf_17251,latent,15,True,
step_00050,50,cf_17251,latent,16,True,
step_00050,50,cf_17251,latent,17,True,
step_00050,50,cf_17251,latent,18,True,
step_00050,50,cf_17251,latent,19,True,
