variant,step,fact_id,condition,control,layer,flipped,logit_diff,first_flip_layer,first_positive_diff_layer
final,535,cf_19659,unknown,self,2,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,3,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,4,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,5,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,6,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,7,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,8,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,9,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,10,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,11,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,12,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,13,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,14,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,15,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,16,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,17,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,18,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,19,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,20,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,21,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,22,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,23,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,24,False,2.301276206970215,,
final,535,cf_19659,unknown,self,-1,False,,,0.0
final,535,cf_17347,unknown,self,0,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,1,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,2,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,3,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,4,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,5,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,6,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,7,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,8,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,9,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,10,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,11,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,12,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,13,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,14,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,15,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,16,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,17,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,18,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,19,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,20,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,21,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,22,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,23,False,-2.8529224395751953,,
final,535,cf_17347,unknown,self,24,False,-3.529449462890625,,
final,535,cf_17347,unknown,self,-1,False,,,
final,535,cf_17588,unknown,self,0,False,2.407137870788574,,
final,535,cf_17588,unknown,self,1,False,2.407137870788574,,
final,535,cf_17588,unknown,self,2,False,2.407137870788574,,
final,535,cf_17588,unknown,self,3,False,2.407137870788574,,
final,535,cf_17588,unknown,self,4,False,2.407137870788574,,
final,535,cf_17588,unknown,self,5,False,2.407137870788574,,
final,535,cf_17588,unknown,self,6,False,2.407137870788574,,
final,535,cf_17588,unknown,self,7,False,2.407137870788574,,
final,535,cf_17588,unknown,self,8,False,2.407137870788574,,
final,535,cf_17588,unknown,self,9,False,2.407137870788574,,
final,535,cf_17588,unknown,self,10,False,2.407137870788574,,
final,535,cf_17588,unknown,self,11,False,2.407137870788574,,
final,535,cf_17588,unknown,self,12,False,2.407137870788574,,
final,535,cf_17588,unknown,self,13,False,2.407137870788574,,
final,535,cf_17588,unknown,self,14,False,2.407137870788574,,
final,535,cf_17588,unknown,self,15,False,2.407137870788574,,
final,535,cf_17588,unknown,self,16,False,2.407137870788574,,
final,535,cf_17588,unknown,self,17,False,2.407137870788574,,
final,535,cf_17588,unknown,self,18,False,2.407137870788574,,
final,535,cf_17588,unknown,self,19,False,2.407137870788574,,
final,535,cf_17588,unknown,self,20,False,2.407137870788574,,
final,535,cf_17588,unknown,self,21,False,2.407137870788574,,
final,535,cf_17588,unknown,self,22,False,2.407137870788574,,
final,535,cf_17588,unknown,self,23,False,2.407137870788574,,
final,535,cf_17588,unknown,self,24,False,2.439459800720215,,
final,535,cf_17588,unknown,self,-1,False,,,0.0
final,535,cf_14703,unknown,self,0,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,1,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,2,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,3,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,4,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,5,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,6,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,7,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,8,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,9,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,10,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,11,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,12,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,13,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,14,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,15,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,16,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,17,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,18,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,19,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,20,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,21,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,22,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,23,False,1.2836723327636719,,
final,535,cf_14703,unknown,self,24,False,1.3841371536254883,,
final,535,cf_14703,unknown,self,-1,False,,,0.0
final,535,cf_16655,unknown,self,0,False,9.343269348144531,,
final,535,cf_16655,unknown,self,1,False,9.343269348144531,,
final,535,cf_16655,unknown,self,2,False,9.343269348144531,,
final,535,cf_16655,unknown,self,3,False,9.343269348144531,,
final,535,cf_16655,unknown,self,4,False,9.343269348144531,,
final,535,cf_16655,unknown,self,5,False,9.343269348144531,,
final,535,cf_16655,unknown,self,6,False,9.343269348144531,,
final,535,cf_16655,unknown,self,7,False,9.343269348144531,,
final,535,cf_16655,unknown,self,8,False,9.343269348144531,,
final,535,cf_16655,unknown,self,9,False,9.343269348144531,,
final,535,cf_16655,unknown,self,10,False,9.343269348144531,,
final,535,cf_16655,unknown,self,11,False,9.343269348144531,,
final,535,cf_16655,unknown,self,12,False,9.343269348144531,,
final,535,cf_16655,unknown,self,13,False,9.343269348144531,,
final,535,cf_16655,unknown,self,14,False,9.343269348144531,,
final,535,cf_16655,unknown,self,15,False,9.343269348144531,,
final,535,cf_16655,unknown,self,16,False,9.343269348144531,,
final,535,cf_16655,unknown,self,17,False,9.343269348144531,,
final,535,cf_16655,unknown,self,18,False,9.343269348144531,,
final,535,cf_16655,unknown,self,19,False,9.343269348144531,,
final,535,cf_16655,unknown,self,20,False,9.343269348144531,,
final,535,cf_16655,unknown,self,21,False,9.343269348144531,,
final,535,cf_16655,unknown,self,22,False,9.343269348144531,,
final,535,cf_16655,unknown,self,23,False,9.343269348144531,,
final,535,cf_16655,unknown,self,24,False,9.714645385742188,,
final,535,cf_16655,unknown,self,-1,False,,,0.0
final,535,cf_6182,unknown,self,0,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,1,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,2,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,3,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,4,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,5,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,6,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,7,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,8,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,9,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,10,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,11,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,12,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,13,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,14,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,15,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,16,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,17,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,18,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,19,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,20,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,21,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,22,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,23,False,0.44143104553222656,,
final,535,cf_6182,unknown,self,24,False,0.44249534606933594,,
final,535,cf_6182,unknown,self,-1,False,,,0.0
final,535,cf_12894,unknown,self,0,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,1,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,2,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,3,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,4,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,5,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,6,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,7,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,8,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,9,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,10,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,11,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,12,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,13,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,14,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,15,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,16,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,17,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,18,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,19,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,20,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,21,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,22,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,23,False,-1.0422430038452148,,
final,535,cf_12894,unknown,self,24,False,-1.0766639709472656,,
final,535,cf_12894,unknown,self,-1,False,,,
final,535,cf_17958,unknown,self,0,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,1,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,2,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,3,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,4,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,5,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,6,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,7,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,8,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,9,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,10,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,11,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,12,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,13,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,14,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,15,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,16,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,17,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,18,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,19,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,20,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,21,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,22,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,23,False,-0.6661128997802734,,
final,535,cf_17958,unknown,self,24,False,-0.8847455978393555,,
final,535,cf_17958,unknown,self,-1,False,,,
final,535,cf_9750,unknown,self,0,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,1,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,2,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,3,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,4,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,5,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,6,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,7,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,8,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,9,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,10,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,11,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,12,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,13,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,14,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,15,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,16,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,17,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,18,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,19,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,20,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,21,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,22,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,23,False,-1.3165702819824219,,
final,535,cf_9750,unknown,self,24,False,-1.4283018112182617,,
final,535,cf_9750,unknown,self,-1,False,,,
final,535,cf_14819,unknown,self,0,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,1,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,2,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,3,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,4,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,5,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,6,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,7,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,8,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,9,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,10,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,11,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,12,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,13,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,14,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,15,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,16,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,17,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,18,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,19,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,20,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,21,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,22,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,23,False,-2.645730972290039,,
final,535,cf_14819,unknown,self,24,False,-2.8709611892700195,,
final,535,cf_14819,unknown,self,-1,False,,,
final,535,cf_586,unknown,self,0,False,2.2399444580078125,,
final,535,cf_586,unknown,self,1,False,2.2399444580078125,,
final,535,cf_586,unknown,self,2,False,2.2399444580078125,,
final,535,cf_586,unknown,self,3,False,2.2399444580078125,,
final,535,cf_586,unknown,self,4,False,2.2399444580078125,,
final,535,cf_586,unknown,self,5,False,2.2399444580078125,,
final,535,cf_586,unknown,self,6,False,2.2399444580078125,,
final,535,cf_586,unknown,self,7,False,2.2399444580078125,,
final,535,cf_586,unknown,self,8,False,2.2399444580078125,,
final,535,cf_586,unknown,self,9,False,2.2399444580078125,,
final,535,cf_586,unknown,self,10,False,2.2399444580078125,,
final,535,cf_586,unknown,self,11,False,2.2399444580078125,,
final,535,cf_586,unknown,self,12,False,2.2399444580078125,,
final,535,cf_586,unknown,self,13,False,2.2399444580078125,,
final,535,cf_586,unknown,self,14,False,2.2399444580078125,,
final,535,cf_586,unknown,self,15,False,2.2399444580078125,,
final,535,cf_586,unknown,self,16,False,2.2399444580078125,,
final,535,cf_586,unknown,self,17,False,2.2399444580078125,,
final,535,cf_586,unknown,self,18,False,2.2399444580078125,,
final,535,cf_586,unknown,self,19,False,2.2399444580078125,,
final,535,cf_586,unknown,self,20,False,2.2399444580078125,,
final,535,cf_586,unknown,self,21,False,2.2399444580078125,,
final,535,cf_586,unknown,self,22,False,2.2399444580078125,,
final,535,cf_586,unknown,self,23,False,2.2399444580078125,,
final,535,cf_586,unknown,self,24,False,2.167102813720703,,
final,535,cf_586,unknown,self,-1,False,,,0.0
final,535,cf_4628,unknown,self,0,False,-8.084432601928711,,
final,535,cf_4628,unknown,self,1,False,-8.084432601928711,,
final,535,cf_4628,unknown,self,2,False,-8.084432601928711,,
